id,V1,V2,V3,V4,V5,V6,V7,Channel,Region
22,3,0.4406730464172314,0.11814998643239902,0.2117492910354828,0.6976475349421108,0.07874125945180724,0.2019951405356097,0,3
23,3,2.4757481946731326,0.26003848908255905,0.47079979185948884,1.9401324294222226,0.49995450334600805,1.538571070441709,0,3
24,3,2.0876361151718417,4.940731292568621,2.3196555419454206,1.0628659163735263,0.9106689126466346,5.865669080966396,1,3
25,3,1.7926930990140182,1.32610134025618,1.4529583193837705,0.6011358452131993,0.9411155329680001,2.051191427090954,1,3
26,3,1.279590406921959,0.5737938491493086,0.8001173459773591,0.04145053340921202,0.8405366975615582,0.020235014078259672,1,3
27,3,0.7835067026114166,0.13035836620153324,0.3014003590311026,0.6498041331961547,0.0508143594328996,0.2957152057401808,0,3
28,3,1.130060788692724,0.1089258772734976,0.3207843737328583,0.10001745623615838,0.020997669187148595,0.1838901279392721,0,3
29,3,0.3255771941645541,2.77862723545495,2.7345155957253864,0.23880456561128122,1.8066394568622652,1.8481312858143832,1,3
30,3,3.4107634675814023,0.28486219461313195,0.27485268672217644,0.24746587109977328,0.23244419790173496,0.2921652032703107,0,3
31,3,1.4893593260894933,0.489691677406384,1.170099191806521,0.2367423500187831,0.44809026045375105,1.051865731822516,0,3
32,3,0.20676091202475452,0.5885795535363713,0.33005498945978484,0.4305906157136055,0.17218088733461848,0.3496752432822066,0,3
33,3,1.7123476450687174,0.1787849392857657,0.3040340566807977,0.054854934760449746,0.19275860313802412,0.14377510002973978,0,3
34,3,2.3532906407289156,0.6492145063897379,0.7717787592666403,1.2641381582013418,0.07580158576560643,0.38446526748693377,0,3
35,3,0.11889544022250433,0.2684487062568515,0.238296963344409,0.0876441626811697,0.10141874217392771,0.14022509755986964,0,3
36,3,0.05446076090085417,0.7448468145812893,1.1684136253107162,0.1717825588550926,0.890091196843229,0.15478010768633713,1,3
37,3,2.3711803674201843,0.5916994728107056,0.5718284337017914,0.35655707594292335,0.1809999083932209,1.6422311425619165,0,3
38,3,1.2006697984653432,1.4319072982553434,1.3144258230098103,0.3959453937596373,1.3661083573158876,0.25347017634872643,1,3
39,3,0.363414757697415,2.1336178376523582,1.76025816115019,0.006805311455243765,1.4605978686580563,0.1537151069453761,1,3
40,3,4.445438766614926,0.07528500857632774,0.09502381120099775,2.0626280356166102,0.04451505867675502,1.0351807202141263,0,3
41,3,1.901772936981136,0.5876300128876608,0.5011399887839759,1.9611670284657032,0.24042331219285143,2.081721448331837,0,3
42,3,1.5179353939459006,0.4157631554710712,0.627452128063351,0.4192484299548659,0.5406899815690763,0.994710692057607,0,3
43,3,0.8588651973463195,1.0248256572867676,1.5761100214835115,0.03876965313896448,1.4486291972213816,0.016330011361402542,1,3
44,3,0.04986959210397984,1.5050219282060473,2.5281390478952814,0.1622963671296013,2.0008678968433897,0.025560017783064846,1,3
45,3,0.7654586597547383,0.9532031626411801,1.1030979235982787,0.11156586355414778,0.9696723630625221,0.023075016054155767,1,3
46,3,0.41011802649320567,2.9902391514532765,2.2682457638233733,0.35882551309467126,1.5439586153310363,1.7696762312302536,1,3
47,3,0.2456275306327769,1.9084410552438826,2.3129132759622015,0.34397756082868486,1.4261616911911326,0.5154603586251411,1,3
48,3,3.51984330554852,7.360160865482823,5.854288483648166,1.6048161740820297,5.075346619225687,2.295076596771031,1,3
49,3,0.9118219546757838,0.8345105815523751,1.1449210422754363,0.12043339060188966,1.0752906390738797,0.5239803645528294,1,3
50,3,0.3931781967943935,2.904509195741134,3.046766789073233,0.3707863635311603,2.852113405690394,0.4128652872458947,1,3
51,3,0.4962420204759518,0.1485352871911331,0.20858885385584872,0.7960152187042707,0.12787580534973494,0.7675105339859195,0,3
52,3,0.264942102812731,0.5495127382751417,0.7370139502906655,0.04928695266070485,0.32294415209834537,0.10685507434309055,0,3
53,3,3.2233962858193066,0.5312001686214404,0.6190242955843268,0.10970986952089949,0.5432097018715342,0.45369031564940104,1,3
54,3,0.03886661860802238,1.4206484591349196,1.2148720518513372,0.15342884008185945,1.1781792180909076,0.07952005532509064,1,3
55,3,2.1633112422375635,0.19655491428306104,0.20511237295825124,0.5023557183325398,0.042835245141783135,0.4732153292336867,0,3
56,3,0.4166881473576982,0.4995940298857929,0.5272662694689509,0.2179761881270503,0.4249928243478876,0.4011502790953233,0,3
57,3,0.32438982292398316,4.054809867321781,2.8302768422682987,0.5394755989975057,3.724986513800161,0.4757003309625958,1,3
58,3,0.4287993340115219,1.3473981805201143,1.1047834900940836,0.00783641925149282,1.5899435108508917,0.4551103166373491,1,3
59,3,1.0907192215884733,0.26722786827993805,0.17361334906789833,0.1229080493128874,0.04766470905482731,0.15478010768633713,0,3
60,3,0.48579315355892744,0.7270768395839939,0.8469971641419312,0.02660258114322563,0.6475681177316627,0.5690653959201799,0,3
61,3,0.6799679304336299,0.4130501821890413,0.8274024536282,0.019797269687981862,0.8598545532137349,0.07987505557207765,1,3
62,3,2.8450998085734023,5.204703592910124,6.278524501061047,0.6710449537988852,5.606587649660547,0.7160354981728028,1,3
63,3,0.619253680999102,0.8471259073138139,0.6893966967841788,0.8566443571237152,0.8554450426844338,0.34222023809547936,1,3
64,3,0.7437693450936422,1.5736601522414018,1.6618632169575827,0.5972176355874529,1.6119910634973977,0.45972531984818027,1,3
65,3,0.37679247367451435,0.16644091085252996,0.34238069446035774,0.7679690866462964,0.261840934763743,0.4064752828001285,0,3
66,3,0.006728437029902042,2.8430603509031585,4.827883835609008,0.007423976132993199,5.087945220737976,0.5051653514625177,1,3
67,3,0.0007124227443425691,0.20808505073168782,0.7813654187115303,0.03608877286871694,0.7281991674103133,0.009585006668649318,0,3
68,3,1.5762749008992867,0.9168493206619804,1.4181935104077956,0.2590142784177627,1.0794901729113093,0.2960702059871678,1,3
69,3,0.19362067029576935,0.9848093013768277,0.42065418860929493,1.210520552796391,0.16546163319473092,1.0987257644248014,0,3
70,3,0.6611283067499042,0.38252923276620576,0.13621484244222848,0.16064659465560283,0.1377447098676948,0.05112003556612969,0,3
71,3,1.322335771582513,0.276316328774738,0.33732399497294324,2.1948160550957394,0.024357296257092372,0.4845753371372711,0,3
72,3,1.4478804907522147,0.17173120875248812,2.216730637795338,1.1080284378492349,0.8762327351797109,5.137563574396035,0,3
73,3,0.3498787255549062,0.6970984848175643,0.28033077783354216,1.8295976736643238,0.2773792099622329,0.06425504470464913,0,3
74,3,1.5751666877414203,0.7232786769891522,0.9178963048717221,1.6769937198194635,0.16042219258981527,0.23004016004758363,1,3
75,3,0.6483046973517379,0.86041947639576,1.0317773912445365,0.26499470363600724,0.3991656912476948,0.6319004396368809,1,3
76,3,1.6146665710110806,0.15423253108339574,0.00031604371796340716,0.9088184116139174,0.0006299300756144578,0.3461252408123365,0,3
77,3,0.05675634529929134,0.48657175813204967,0.6881325219123252,1.5528483411510774,0.11107767000001607,0.31737022080638855,0,3
78,3,0.9661243994112285,1.7223310880966365,3.00662923689188,0.1792065349880858,2.526859509981462,0.3581952492098949,1,3
79,3,0.8522159183991221,0.15938718031925242,0.21775412167678754,0.432240388187604,0.06320298425331727,0.05928504124683097,0,3
80,3,0.12981925563575705,0.4420789963067605,0.3850465963854177,0.17900031342883602,0.25239198362952614,0.5868154082695305,0,3
81,3,0.554502369346633,0.11245274254013637,0.3169918491172974,0.08867527047741876,0.12808578204160642,0.18779513065612924,0,3
82,3,0.01733562011233585,1.294088255528228,1.5173258899423177,0.05836070126769653,1.6415977770512773,0.055380038529973835,1,3
83,3,0.8202360529864113,1.2523084669849687,1.1597750970197165,0.15198528916711077,0.7426875591494458,0.8314105784435816,1,3
84,3,1.652345818378532,0.21201886199063108,0.18783531637625164,0.47843401745956166,0.11548718052931728,0.2740601906739731,0,3
85,3,0.9393689674570298,0.45130310546566194,0.5071448194252807,0.24292899679627744,0.8056805667108916,0.042600029638441415,1,3
86,3,1.2757908189521319,6.266561335496599,9.774178717548304,0.21158331979030615,8.572718399037157,1.0451207271297627,1,3
87,3,1.8146990460059331,9.969905514131415,3.383142652892286,0.20354067897956352,4.214232205860723,0.32056522302927165,1,3
88,3,3.4247744482201394,0.6816345371099943,0.8551089529029919,1.3016704819848075,0.3315531964650763,5.094608544510606,0,3
89,3,0.622499162389996,0.07352157594300834,0.42581623600269725,2.0075668792969106,0.034646154158795184,0.016330011361402542,0,3
90,3,1.9713528916785936,0.5203482754933211,0.5615043389149867,0.7100208284970995,0.09532941810965462,1.1281907849247235,0,3
91,3,0.9027979332474446,0.08084660380448888,0.1725598700080203,0.6902235588091177,0.014488391739132531,0.12780008891532424,0,3
92,3,1.0095821868161252,0.3746616102483193,0.26653020214914,1.7926840145586076,0.1316553858034217,0.39653527588449217,0,3
93,3,0.7280960447181057,3.726540100196172,3.3747148204132618,0.6665080794953894,3.9698193365223133,1.8211512670433705,1,3
94,3,0.8955945477213142,0.41915437207360845,0.2172273821468485,7.219610567776636,0.014908345122875503,0.9577906663709578,0,3
95,3,0.44534337329681045,1.6576266753202251,1.1928543394998863,0.04248164120546108,1.0578625736485463,0.08662006026483088,1,3
96,3,0.00023747424811418973,0.3960940991763549,0.6586351082357405,0.09073748606991687,0.046824802287341365,0.25169517511379136,0,3
97,3,0.0018206359022087878,0.35485690528950153,0.8552143008089798,0.029902126091222603,0.8134497043101366,0.07703505359618155,1,3
98,3,0.031900707330006155,0.034454760681778815,0.06426222265255946,0.15961548685935376,0.011338741361060242,0.022365015560181743,0,3
99,3,0.03981651560047914,0.015192650379367038,0.08196067085851025,0.1845682955285809,0.011758694744803214,0.04686003260228556,0,3
100,3,0.7645087627622814,0.29598538506945427,0.20110915253071476,1.1628833726096846,0.04514498875236948,0.1146650797768048,0,3
101,3,0.9177588108786385,1.0552109580455016,1.2793449703158721,0.6706325106803857,1.6871627191873897,1.0752957481236587,1,3
102,3,0.11240447744071647,1.4663620589371222,1.7136943867035814,0.32851094388494906,1.4207022972024739,0.6524904539621277,1,3
103,3,0.23209149849026808,0.8761547214315331,0.8087558742683589,0.5281334132387662,0.9602234119283053,0.49203034232399834,1,3
104,3,4.439343594246663,0.4753129190116259,0.938228450727368,3.717762270155594,0.31076550396979924,0.8867906169735554,0,3
105,3,1.1161289661366918,0.28920295186437966,0.36292353612797923,0.2755120031577476,0.3130752475803856,0.19454013534888245,0,3
106,3,1.233837035118625,0.1375477453989123,0.41823118677157545,0.18766161891732808,0.029186760170136546,0.4891903403481022,0,3
107,3,0.11509585225267728,0.8596055844111511,1.1276439856934368,0.027427467380224873,1.434140805482249,0.6500054522332186,1,3
108,3,0.696353653553509,1.4441156780244775,1.5682089285344263,0.5095734729062832,1.8832809493953575,0.5104903551673229,1,3
109,3,0.12119102462094149,1.1390418324602234,0.7354337317008485,0.050936725134703334,0.5259916131380723,0.4387803052759466,1,3
110,3,0.11129626428285025,2.2692665017538496,3.05361440296244,0.13878710937512284,0.17554051440456225,0.0010650007409610353,1,3
111,3,0.935490221404498,0.22354899843925785,0.17845935274333724,0.46936026885257,0.03548606092628113,0.5846854067876084,0,3
112,3,0.9957295223427975,1.5075992528239754,1.8508573602997,0.1660083551960979,1.3558194994141848,0.5392453751732709,1,3
113,3,1.5076448431942857,0.3757467995611312,0.26010397988388406,1.8256794640385774,0.10141874217392771,0.9613406688408279,0,3
114,3,1.1428843980908905,0.31131368411292276,0.18256792107686154,0.6640334207843916,0.12283636474481928,0.5541553855467254,0,3
115,3,1.4283284443241464,0.14650055722961072,0.21069581197560477,0.5268960838832673,0.024777249640835344,0.4494303126855569,0,3
116,3,0.8813460928344627,0.10756939063248269,0.31477954309155354,0.559891533363237,0.057953566956530124,0.2165501506620772,0,3
117,3,0.8844332580599472,0.34197028219985987,0.353442224589077,0.3128381053819634,0.06509277448016064,0.07881005483111661,0,3
118,3,0.5533149981060621,0.5263168167137867,0.5667717342143769,0.3396469080844388,0.06698256470700402,0.41180028650493367,0,3
119,3,1.5870404001471299,0.25651162381592024,0.24883175394318924,1.1018417910717406,0.08630042035918073,0.331215230438882,0,3
120,3,0.6536874469756596,0.3179604686538959,0.22618195415581172,0.8034391948372639,0.05585380003781527,0.2254251568367525,0,3
121,3,1.3583526992131651,0.1627783969217897,0.35944705523038173,0.4984375087067934,0.03653594438563856,0.40328028057724535,0,3
122,3,0.3182154924730142,0.43868777970422324,0.15781116316972796,0.4939006344032975,0.05543384665407229,0.090525062981688,0,3
123,3,0.9666785059901616,0.027265381484399772,0.025810236967011586,0.41058712446637385,0.005249417296787149,0.30530021240883015,0,3
124,3,0.8841957838118331,1.460800463708961,0.9285364433764902,0.4524501009940855,0.41491394313805624,0.050765035319142685,1,3
125,3,2.853648881505513,0.2227351064546489,0.31193514962988284,0.9871826041288456,0.10498834593574298,0.5754554003659461,0,3
126,3,6.034774751160494,0.4711078104244797,0.7481808283253726,3.4104921468733753,0.16336186627601607,0.3258902267340768,0,3
127,3,1.521339191502204,0.24959354194674419,0.17466682812777634,1.6899856780522018,0.0732818654631486,0.1714651192947267,0,3
128,3,1.6991282452570275,0.9825032740871023,1.1256423754796685,0.18147497213983374,0.5010043868053655,0.9758956789672953,1,3
129,3,0.011082131578662186,1.2000837313058945,0.4027450445913685,0.029283461413473173,0.22299524676751808,0.0010650007409610353,0,3
130,3,3.349336795402532,0.12561066295798104,0.1590753380415816,0.3542886387911754,0.08609044366730924,0.6457454492693744,0,3
131,3,0.5659011332561141,0.32935495643842116,0.07363818628547386,1.3024953682218068,0.08294079328923695,0.3234052250051677,0,3
132,3,0.16631113176263754,0.07989706315577844,0.03307924248016995,0.07135265950043464,0.014698368431004017,0.11005007656597365,0,3
133,3,1.1796929065485897,0.2756380854542305,0.26115745894376213,0.11878361812789118,0.2005277407372691,0.11644008101173986,0,3
134,3,0.7467773522364219,0.14134590799375404,0.13010466389493594,0.08991259983291763,0.0537540331191004,0.14058009780685665,0,3
135,3,0.5848199150225446,0.25529078583900683,0.2290263476174824,0.14847952265986397,0.00986890451795984,0.19063513263202533,0,3
136,3,0.49869592103979843,0.17485112802682243,0.272956424414396,0.24127922432227894,0.041785361682425706,0.11573008051776584,0,3
137,3,0.36610613250937585,1.1637298893266947,0.7405957790942508,0.9434636335678857,0.5138129650095261,0.5474103808539722,0,3
138,3,0.24436100130950122,1.0960412059400506,0.8724913573909794,0.13631245066412512,0.15139319483934138,0.012780008891532423,0,3
139,3,1.0715629655739287,0.5774563630800489,0.5303213587425972,0.03196434168372072,0.052284196276000006,1.1612058078945156,0,3
140,3,0.42642459153038004,0.6753946985613257,0.3521780497172234,0.17013278638109414,0.13375515272213656,0.3297952294509339,0,3
141,3,1.395002891505455,0.5805762823543832,0.7695664532408965,0.46997893353031944,0.2015776241966265,0.9286806461180228,0,3
142,3,2.40474339448699,1.7976160966729642,0.5466502841707066,0.06619712051918936,0.010708811285445784,0.5147503581311671,0,3
143,3,2.9316987510523767,0.9701592456538666,0.8694362681173331,0.6176335699531842,0.004199533837429719,0.0010650007409610353,0,3
144,3,0.8236398505427147,0.21649526790598028,0.1154613049626314,1.7374166366796582,0.08378070005672289,0.11289007854186975,0,3
145,3,1.49030922308195,0.4987801379011839,0.20943163710375115,0.024334143991477708,0.10834797300568676,0.07135504964438937,0,3
146,3,1.7445649847295424,1.137278399826904,3.6652643451276203,0.008661305488492066,2.64381652735388,1.572651094152462,1,3
147,3,0.6149791445330467,0.26261581370048737,0.2293423913354458,0.19096116386532505,0.015328298506618475,0.18460012843324614,0,3
148,3,0.7284918351316293,0.45754294401433054,0.28517678150898107,0.265200925195257,0.2271947806049478,0.18673012991516819,0,3
149,3,0.46893248194281995,0.07921881983527099,0.05709856504538889,0.8356097580802344,0.05942340379963053,0.1540701071923631,0,3
150,3,2.5181769270028678,0.19438453565743719,0.17392939278586173,0.16497724739984887,0.023727366181477912,0.511200355661297,0,3
151,3,1.2843398918842428,0.2475588119852218,0.18593905406847122,0.17590699004008883,0.03569603761815261,0.3787852635351416,0,3
152,3,0.10203476860639685,0.4514387541297634,0.2130134659073364,0.10950364796164967,0.05354405642722892,0.6297704381549589,0,3
153,3,1.4913382781571114,0.18597431848314472,0.3302656852717605,0.618870899308683,0.07391179553876305,0.06532004544561017,0,3
154,3,0.27412444040647965,1.2547501429387955,0.24946384137911604,0.16064659465560283,0.06341296094518876,0.5775854018478681,0,3
155,3,0.049236327442342,0.007460676525582028,0.014432663120328926,0.01546661694373583,0.0014698368431004017,0.0028400019758960944,0,3
156,3,0.15744542649970777,1.4500842192449432,2.0500702505226345,0.04804962330520598,2.4309001617961927,0.7643155317630363,1,3
157,3,0.30317545675911556,0.717717081760991,1.5649431434488044,0.0653722342821901,1.405583975387727,1.1296107859126714,1,3
158,3,1.4068766039111646,0.18529607516263727,0.2606307194138231,0.6966164271458618,0.1702910971077751,0.14839010324057092,0,3
159,3,0.22647127461823227,0.8912117231467985,1.0132361597906834,0.1917860501023243,0.8407466742534297,0.5971104154321538,1,3
160,3,0.028101119360179116,1.0450373082378899,1.5467179557129147,0.08207618058142481,1.695981740245992,0.10756507483706457,1,3
161,3,0.13654769266565908,0.49525327263454516,1.3507708505756022,0.16992656482184432,0.9289368848394539,0.7657355327509844,1,3
162,3,0.9842516003506117,0.07325027861480536,0.029813457394548076,0.22519394270079368,0.0006299300756144578,0.7927155515219974,0,3
163,3,1.2013822212096859,0.2745528961414186,0.4013755218135271,0.5495804554007465,0.048714592514184744,0.2165501506620772,0,3
164,3,0.4378233554398611,2.133210891660054,2.83069823389225,0.4881264307443028,2.882140072628016,0.15833011015620727,1,3
165,3,0.41352182404950905,1.0313367931636392,0.9043064249992957,0.5238027604945201,0.7714543659358394,0.0844900587829088,1,3
166,3,1.2360534614343575,1.7163625468761707,2.09199871710578,0.9125303996804139,1.4925143258225222,0.844545587582101,1,3
167,3,0.38170027480220764,0.9116946714261238,0.9660402979081478,0.2047780083350624,1.0442140886768996,1.2911358982917618,1,3
168,3,0.23161654999403972,0.4333974818042651,0.3442769567681382,0.08351973149617348,0.3527608423440964,0.24601517116199917,0,3
169,3,0.45982930243177605,0.09970176811459619,0.08459436850820531,0.2872666320349868,0.01658815865784739,0.15229510595742804,0,3
170,3,0.4285618597634077,0.09726009216076933,0.22702473740371415,0.49472552064029673,0.014488391739132531,0.26625018524025884,0,3
171,3,0.020581101503229775,1.176752161080438,1.414822377416186,0.23014326012278916,1.472986493478474,0.1146650797768048,1,3
172,3,0.015831616540945982,3.508145750992771,2.087574105054292,0.134250235071627,1.8421255177885463,2.2187515436688234,1,3
173,3,0.07559596898301706,0.7432190306120714,0.6885539135362764,0.06867177923018708,0.5963338049150201,0.25098517461981734,0,3
174,3,0.04068725451023117,1.0413747943071496,2.086415278088426,0.19322960101707298,2.065330741247936,0.25418017684270044,1,3
175,3,0.022639211653552753,0.16386358623460162,0.5521283752820723,0.5186472215132748,0.03212643385633735,0.511910356155271,0,3
176,3,0.18546738777718216,1.0641637698762,1.2509010356991654,0.010723521080990176,0.8810621990927551,0.602435419136959,1,3
177,3,3.612774894643873,0.9438434048181772,0.6885539135362764,1.519440448552608,0.3216842919471165,0.0816500568070127,0,3
178,3,1.0099779772296489,0.994304707863932,0.4775420578427082,0.361300171805669,0.004199533837429719,0.934005649822828,0,3
179,3,0.8708972259174385,0.9597142985180517,0.5209453951096827,0.23756723625578235,0.025197203024578313,0.14022509755986964,0,3
180,3,0.2499020670988323,0.66305067012809,0.263369764969506,0.9232539207614041,0.057323636880915664,0.7685755347268804,0,3
181,3,0.9780772698996427,0.8187753365166022,0.9362268405135998,0.08290106681842405,0.29018778816639357,0.9918706900817109,0,3
182,3,8.877658133418164,4.018862971334886,1.9118537978666377,3.4531800096380865,1.0389646713801126,3.035252111738951,0,3
183,3,0.054935709397082554,1.1574900507780261,1.1080492751797055,0.0913561507476663,1.4503090107563534,0.055380038529973835,0,3
184,3,2.916737873421183,5.961758787260547,2.1248672637739743,7.534098445632598,0.05018442935728514,17.019776841298306,0,3
185,3,0.02588469304444668,0.12452547364516911,0.49618863720254924,0.015260395384486019,0.0701322150850763,0.0039050027168571295,0,3
186,3,0.6467215356976433,0.8746625861264166,0.11999126492010692,0.44976922072383796,0.012178648128546186,0.0876850610057919,0,3
187,3,0.2381866708585323,0.07067295399687702,0.08996711171358324,0.7155888105968444,0.19926788058604017,0.25808517955955756,0,3
188,3,0.19298740563413153,1.0854606101401343,1.0344110888942315,1.2928029549370657,0.7263093771834699,0.0010650007409610353,0,3
189,3,0.6364309849460285,1.036220145071293,1.2312009772794466,0.5687590604109789,1.4360305957090924,0.14342009978275275,1,3
190,3,0.06601784097574474,1.5704045843029661,1.213818572791459,0.056710928793698046,0.8455761381664739,0.6588804584078939,1,3
191,3,1.3406212886873057,0.8478041506343214,0.20869420176183653,1.5120164724196148,0.024777249640835344,0.022720015807168755,0,3
192,3,1.0784497187692403,0.04001635590993997,0.1454854581691551,0.18353718773233185,0.009028997750473895,0.02982002074690899,0,3
193,3,0.43608187762035705,0.19818269825227894,0.23713813637854317,0.11280319290964666,0.039265641379967874,0.14519510101768782,0,3
194,3,0.014248454886851383,0.47273559439369756,2.137719708304486,0.19776647532056882,1.1796490549340082,0.23643016449334983,1,3
195,3,0.5625764937825154,0.1372764480707093,0.3133046724077243,0.16621457675534773,0.07454172561437751,0.40541028205916746,0,3
196,3,1.3475080418826173,0.6970984848175643,0.5509695483162065,1.6266756593625098,0.06929230831759037,0.6230254334622056,0,3
197,1,2.424137124749649,0.9778912195076516,0.5158886956222682,3.858611595123215,0.1602122158979438,1.0209807103346458,0,1
198,1,0.1921166667243795,0.9626985691282846,1.0946700911192546,0.2324116972745371,0.9058394487335905,0.5211403625769333,1,1
199,1,0.9250413544874737,0.2921872224746125,0.7188941104607635,0.7273434394740836,0.12430620158791969,0.2474351721499472,0,1
200,1,0.7654586597547383,0.30927895415140044,0.22249477744623863,0.10723521080990175,0.08441063013233735,0.12318508570449309,0,1
201,1,0.2427778396554066,1.7959883127037464,2.436381021779906,0.8127191650035054,2.0911578743481285,0.2595051805475056,1,1
202,1,0.3549448428480089,1.9532051143973748,2.6029360611466212,0.7318803137775794,2.9890182087906028,0.5967554151851668,1,1
203,1,1.9950211584073079,1.5581962045338318,0.9997516278242446,1.0445121976002931,0.05963338049150201,2.433171692848979,0,1
204,1,0.04614916221685753,0.09291933490952162,0.2334509596689701,0.09671791128816139,0.2003177640453976,0.006390004445766212,0,1
205,1,0.1548332097704517,0.12086295971442884,0.5505481566922552,0.28520441644248873,0.0010498834593574299,0.47144032799875163,0,1
206,1,0.08762799755413601,1.5885815052925658,2.485789189688185,0.19694158908356957,1.9454340501893175,0.25205017536077834,1,1
207,1,0.5044744610772437,0.1058059579991633,0.10008051068841227,0.18106252902133413,0.06047328725898796,0.10117507039129836,0,1
208,1,0.20114068815271868,0.6425677218487648,0.6414633995597288,0.6075287135499434,1.1162360939888194,0.042600029638441415,1,1
209,1,0.12166597311716987,0.5084111930523898,0.6150210751567903,0.3833658786453988,0.709931195217494,0.2861301990715315,0,1
210,1,0.439327359011251,1.7266718453478842,1.7663683396974825,0.17817542719183677,2.6079105130438553,0.2829351968486484,1,1
211,1,1.4697281215787201,0.25705421847232623,0.14674963304100871,0.37140502820890975,0.05123431281664257,0.7455005186727247,0,1
212,1,0.9593168042986218,3.842384059338846,4.181679780279828,0.9766653046071052,4.075647589225542,1.0188507088527239,1,1
213,1,0.5771415810001858,0.1372764480707093,0.2172273821468485,0.2662320329915061,0.050394406049156626,0.6301254384019459,0,1
214,1,0.2625673603315891,0.8955524803980462,0.7227919829823122,0.2740684522429989,0.8317176765029559,0.4313253000892193,0,1
215,1,0.18697139134857205,0.8886343985288703,1.1971736036453864,0.1882802835950775,1.2508311534784418,0.2808051953667263,1,1
216,1,0.22211758006947213,1.460257869052555,1.6368957632384735,0.2833484224092404,1.22374416022702,0.8477405898049841,0,1
217,1,0.20042826540837613,2.251632175420656,3.8437236978709577,0.03691365910571618,2.794369815425735,0.23927016646924593,1,1
218,1,1.4283284443241464,0.20008177954969983,0.2155418156510437,0.5221529880205217,0.027296969943293174,0.41109028601095965,0,1
219,1,0.0014248454886851383,1.0179075754175915,1.6018149105445352,0.26499470363600724,1.0072581909075182,2.262061573801239,1,1
220,1,0.3289018336381528,0.049783059725247346,0.14643358932304532,0.47554691563006435,0.01805799550094779,0.046150032108311534,0,1
221,1,1.16797751030829,0.12194814902724078,0.14559080607514288,0.3639810520759165,0.011758694744803214,0.2658951849932718,0,1
222,1,0.42713701427472256,1.0177719267534902,1.1215338071461443,0.01876616189173281,0.874972875028482,0.08484505902989581,0,1
223,1,0.39903589491454344,0.15124826047316292,0.3008736195011636,1.5458368081365839,0.0537540331191004,0.13312509262012942,0,1
224,1,0.22085105074619643,0.34278417418446877,0.5546567250257796,1.1573153905099398,0.16546163319473092,0.482800335902336,1,1
225,1,0.5757958935942054,0.08939246964288285,0.15791651107571578,0.16167770245185187,0.014698368431004017,0.23394516276444077,0,1
226,1,1.0037244886959753,0.43990861768113665,0.4379312451912945,0.1361062291048753,0.1597922625142008,0.27903019413179125,0,1
227,1,1.645063274769697,0.8031757401449306,0.9704649099596355,0.36274372272041766,0.5392201447259759,0.5513153835708293,1,1
